# Checking deviation from orthogonality of eigenvectors (dot product).
# Filename:           k1_l-1_b0.27_s0.9999/k1_l-1_b0.27_s0.9999_Check_Orthogonality.txt
# Program version:    Spectral_2.0
# Started in:         Fri Jan 30 15:09:24 2026
# Digits used:        15
# ================================================================================
# Level i,	Level j,	Error
# ================================================================================
40	84	-3.74700270810990332393e-16
40	85	2.22044604925031308085e-16
40	86	-3.88578058618804789148e-16
40	87	-1.66533453693773481064e-16
40	88	-6.93889390390722837765e-16
40	89	-6.59194920871186695877e-16
40	90	-1.66533453693773481064e-16
40	91	-3.88578058618804789148e-16
40	92	-2.22044604925031308085e-16
40	93	-2.77555756156289135106e-16
40	94	2.77555756156289135106e-17
40	95	-1.38777878078144567553e-16
40	96	-5.41233724504763813457e-16
40	97	-6.66133814775093924254e-16
40	98	0.00000000000000000000e+00
40	99	-8.88178419700125232339e-16
40	100	-1.22124532708767219447e-15
41	42	8.77076189453873666935e-15
41	43	1.12965192755609677988e-14
41	44	1.72986625024407203455e-14
41	45	4.13558076672870811308e-15
41	46	1.17267306976032159582e-15
41	47	4.01068067645837800228e-15
41	48	5.56499291093359715887e-15
41	49	2.44249065417534438893e-15
41	50	-9.22872889219661374227e-16
41	51	-4.23272528138340931037e-16
41	52	2.22044604925031308085e-15
41	53	1.80411241501587937819e-16
41	54	3.46944695195361418882e-16
41	55	-1.28369537222283724986e-16
41	56	1.20736753927985773771e-15
41	57	4.02455846426619245904e-16
41	58	1.38777878078144567553e-16
41	59	4.09394740330526474281e-16
41	60	1.36002320516581676202e-15
41	61	-1.38777878078144567553e-16
41	62	3.46944695195361418882e-16
41	63	3.60822483003175875638e-16
41	64	6.93889390390722837765e-17
41	65	9.36750677027475830982e-16
41	66	-6.17561557447743325611e-16
41	67	4.44089209850062616169e-16
41	68	-4.16333634234433702659e-16
41	69	-4.16333634234433702659e-17
41	70	1.11022302462515654042e-16
41	71	9.71445146547011972871e-17
41	72	-5.37764277552810199268e-16
41	73	-3.95516952522712017526e-16
41	74	5.55111512312578270212e-17
41	75	2.77555756156289135106e-16
41	76	1.94289029309402394574e-16
41	77	8.32667268468867405318e-17
41	78	8.95117313604032460717e-16
41	79	-3.12250225675825276994e-16
41	80	2.77555756156289135106e-17
41	81	-8.32667268468867405318e-17
41	82	3.05311331771918048616e-16
41	83	-2.22044604925031308085e-16
41	84	2.77555756156289135106e-16
41	85	4.37150315946155387792e-16
41	86	-8.32667268468867405318e-17
41	87	2.77555756156289135106e-16
41	88	4.44089209850062616169e-16
41	89	5.55111512312578270212e-17
41	90	-3.26128013483639733749e-16
41	91	-4.30211422042248159414e-16
41	92	-1.94289029309402394574e-16
41	93	-2.77555756156289135106e-16
41	94	-1.11022302462515654042e-16
41	95	5.55111512312578270212e-17
41	96	-1.80411241501587937819e-16
41	97	-4.44089209850062616169e-16
41	98	4.44089209850062616169e-16
41	99	4.44089209850062616169e-16
41	100	4.44089209850062616169e-16
42	43	2.44942954807925161731e-14
42	44	3.34732241924484696938e-14
42	45	1.15289722213418599495e-14
42	46	6.33521013426729950879e-15
42	47	5.44009282066326704808e-15
42	48	6.33521013426729950879e-15
42	49	4.49293380277993037453e-15
42	50	1.11022302462515654042e-15
42	51	1.22124532708767219447e-15
42	52	1.73472347597680709441e-15
42	53	-7.28583859910258979653e-16
42	54	2.63677968348474678351e-16
42	55	6.38378239159465010744e-16
42	56	1.04777297948999148502e-15
42	57	2.41473507855971547542e-15
42	58	1.33226762955018784851e-15
42	59	1.11022302462515654042e-15
42	60	1.09634523681734208367e-15
42	61	2.56739074444567449973e-16
42	62	4.99600361081320443191e-16
42	63	0.00000000000000000000e+00
42	64	3.74700270810990332393e-16
42	65	1.01307850997045534314e-15
42	66	6.93889390390722837765e-17
42	67	1.45716771982051795931e-15
42	68	1.04083408558608425665e-17
42	69	4.44089209850062616169e-16
42	70	5.55111512312578270212e-17
42	71	6.10622663543836097233e-16
42	72	-2.77555756156289135106e-17
42	73	-7.77156117237609578297e-16
42	74	-3.05311331771918048616e-16
42	75	1.31838984174237339175e-16
42	76	-7.77156117237609578297e-16
42	77	-8.88178419700125232339e-16
42	78	1.66533453693773481064e-16
42	79	9.71445146547011972871e-17
42	80	3.05311331771918048616e-16
42	81	2.15105711021124079707e-16
42	82	2.22044604925031308085e-16
42	83	3.88578058618804789148e-16
42	84	-8.32667268468867405318e-17
42	85	6.10622663543836097233e-16
42	86	2.22044604925031308085e-16
42	87	1.94289029309402394574e-16
42	88	0.00000000000000000000e+00
42	89	2.77555756156289135106e-16
42	90	-2.22044604925031308085e-16
42	91	-3.46944695195361418882e-17
42	92	-4.16333634234433702659e-16
42	93	-7.21644966006351751275e-16
42	94	-1.66533453693773481064e-16
42	95	-9.43689570931383059360e-16
42	96	-8.18789480661052948562e-16
42	97	-5.82867087928207183722e-16
42	98	3.33066907387546962127e-16
42	99	6.66133814775093924254e-16
42	100	4.44089209850062616169e-16
43	44	5.95946902937072309214e-14
43	45	1.98591143529824876168e-14
43	46	8.52096171399807644775e-15
43	47	-6.66133814775093924254e-16
43	48	5.90499871222505134938e-15
43	49	3.46944695195361418882e-15
43	50	2.15105711021124079707e-16
43	51	1.83186799063150829170e-15
43	52	3.06699110552699494292e-15
43	53	2.35922392732845764840e-16
43	54	-5.75928194024299955345e-16
43	55	-8.67361737988403547206e-17
43	56	-1.05471187339389871340e-15
43	57	1.97064586870965285925e-15
43	58	1.27675647831893002149e-15
43	59	1.90299165314655738257e-15
43	60	2.77555756156289135106e-17
43	61	-2.77555756156289135106e-16
43	62	1.38777878078144567553e-17
43	63	-1.01307850997045534314e-15
43	64	1.00613961606654811476e-15
43	65	8.53483950180589090451e-16
43	66	1.05471187339389871340e-15
43	67	1.11022302462515654042e-15
43	68	4.16333634234433702659e-17
43	69	2.77555756156289135106e-16
43	70	7.07767178198537294520e-16
43	71	5.55111512312578270212e-17
43	72	-1.66533453693773481064e-16
43	73	-1.05471187339389871340e-15
43	74	1.52655665885959024308e-16
43	75	2.63677968348474678351e-16
43	76	-4.99600361081320443191e-16
43	77	-2.63677968348474678351e-16
43	78	0.00000000000000000000e+00
43	79	-2.77555756156289135106e-16
43	80	-1.11022302462515654042e-16
43	81	-6.93889390390722837765e-17
43	82	4.40619762898109001981e-16
43	83	-3.33066907387546962127e-16
43	84	3.05311331771918048616e-16
43	85	3.33066907387546962127e-16
43	86	5.68989300120392726967e-16
43	87	-2.42861286636752993218e-16
43	88	2.77555756156289135106e-16
43	89	-4.99600361081320443191e-16
43	90	-6.10622663543836097233e-16
43	91	-9.99200722162640886381e-16
43	92	2.84494650060196363484e-16
43	93	-2.49800180540660221595e-16
43	94	-3.88578058618804789148e-16
43	95	2.22044604925031308085e-16
43	96	1.66533453693773481064e-16
43	97	-6.93889390390722837765e-17
43	98	-3.33066907387546962127e-16
43	99	4.44089209850062616169e-16
43	100	-1.33226762955018784851e-15
44	45	3.80251385934116115095e-14
44	46	2.05304523381855119624e-14
44	47	-4.94049245958194660489e-15
44	48	4.88498130835068877786e-15
44	49	5.35682609381638030754e-15
44	50	-1.81105130891978660657e-15
44	51	5.41233724504763813457e-16
44	52	1.47104550762833241606e-15
44	53	1.01307850997045534314e-15
44	54	1.66533453693773481064e-15
44	55	2.08166817117216851329e-16
44	56	-6.45317133063372239121e-16
44	57	3.60822483003175875638e-16
44	58	3.46944695195361418882e-16
44	59	1.34614541735800230526e-15
44	60	1.13797860024078545393e-15
44	61	-4.85722573273505986435e-17
44	62	1.69309011255336372415e-15
44	63	1.15185638804859991069e-15
44	64	3.05311331771918048616e-16
44	65	7.91033905045424035052e-16
44	66	1.17961196366422882420e-16
44	67	1.05818132034585232759e-15
44	68	2.77555756156289135106e-17
44	69	0.00000000000000000000e+00
44	70	1.08246744900952762691e-15
44	71	8.60422844084496318828e-16
44	72	7.00828284294630066142e-16
44	73	-7.68482499857725542824e-16
44	74	-5.13478148889134899946e-16
44	75	3.46944695195361418882e-16
44	76	-6.93889390390722837765e-16
44	77	-4.57966997657877072925e-16
44	78	5.37764277552810199268e-16
44	79	3.81639164714897560771e-16
44	80	2.77555756156289135106e-17
44	81	-1.66533453693773481064e-16
44	82	3.33066907387546962127e-16
44	83	-2.35922392732845764840e-16
44	84	-3.33066907387546962127e-16
44	85	8.04911692853238491807e-16
44	86	-2.22044604925031308085e-16
44	87	-1.38777878078144567553e-16
44	88	-1.66533453693773481064e-16
44	89	1.66533453693773481064e-16
44	90	2.49800180540660221595e-16
44	91	-4.16333634234433702659e-16
44	92	-5.55111512312578270212e-17
44	93	2.91433543964103591861e-16
44	94	4.99600361081320443191e-16
44	95	-5.55111512312578270212e-17
44	96	-1.66533453693773481064e-16
44	97	3.57353036051222261449e-16
44	98	-2.77555756156289135106e-16
44	99	-3.33066907387546962127e-16
44	100	3.33066907387546962127e-16
45	46	6.02295990859147423180e-14
45	47	-9.07607322631065471796e-15
45	48	2.01921812603700345790e-15
45	49	5.37070388162419476430e-15
45	50	-1.94289029309402394574e-16
45	51	-4.85722573273505986435e-16
45	52	1.43635103810879627417e-15
45	53	3.78863607153334669420e-15
45	54	4.44089209850062616169e-16
45	55	1.11716191852906376880e-15
45	56	-1.24900090270330110798e-15
45	57	-2.22044604925031308085e-16
45	58	3.19189119579732505372e-16
45	59	9.22872889219661374227e-16
45	60	8.32667268468867405318e-16
45	61	-1.29063426612674447824e-15
45	62	4.16333634234433702659e-16
45	63	3.60822483003175875638e-16
45	64	-8.32667268468867405318e-16
45	65	7.63278329429795121541e-16
45	66	1.08246744900952762691e-15
45	67	1.05471187339389871340e-15
45	68	-4.16333634234433702659e-17
45	69	-4.51028103753969844547e-16
45	70	-5.27355936696949356701e-16
45	71	-1.66533453693773481064e-16
45	72	5.55111512312578270212e-17
45	73	-1.12410081243297099718e-15
45	74	-1.94289029309402394574e-16
45	75	9.10729824887823724566e-16
45	76	-5.41233724504763813457e-16
45	77	-6.24500451351650553988e-16
45	78	-2.77555756156289135106e-17
45	79	-1.38777878078144567553e-16
45	80	-9.02056207507939689094e-17
45	81	-3.19189119579732505372e-16
45	82	4.71844785465691529680e-16
45	83	2.77555756156289135106e-16
45	84	2.35922392732845764840e-16
45	85	2.77555756156289135106e-16
45	86	6.38378239159465010744e-16
45	87	1.66533453693773481064e-16
45	88	-1.11022302462515654042e-16
45	89	4.75314232417645143869e-16
45	90	4.44089209850062616169e-16
45	91	6.10622663543836097233e-16
45	92	6.38378239159465010744e-16
45	93	-2.22044604925031308085e-16
45	94	1.66533453693773481064e-16
45	95	-8.32667268468867405318e-16
45	96	-6.10622663543836097233e-16
45	97	-6.38378239159465010744e-16
45	98	5.55111512312578270212e-17
45	99	2.22044604925031308085e-16
45	100	1.44328993201270350255e-15
46	47	2.00568728292438436256e-14
46	48	-7.13318293321663077222e-15
46	49	9.03443986288721134770e-15
46	50	4.69763117294519361167e-15
46	51	2.91433543964103591861e-16
46	52	-1.51267887105177578633e-15
46	53	2.92821322744885037537e-15
46	54	5.68989300120392726967e-16
46	55	2.60902410786911787000e-15
46	56	1.23512311489548665122e-15
46	57	1.39905448337529492164e-15
46	58	1.94289029309402394574e-16
46	59	3.16413562018169614021e-15
46	60	9.02056207507939689094e-16
46	61	-3.74700270810990332393e-16
46	62	2.77555756156289135106e-17
46	63	5.55111512312578270212e-17
46	64	4.57966997657877072925e-16
46	65	9.71445146547011972871e-16
46	66	6.80011602582908381009e-16
46	67	7.70217223333702349919e-16
46	68	1.16573417585641436744e-15
46	69	-6.24500451351650553988e-16
46	70	-1.80411241501587937819e-16
46	71	2.56739074444567449973e-16
46	72	-4.23272528138340931037e-16
46	73	-1.66533453693773481064e-15
46	74	-4.16333634234433702659e-16
46	75	-1.38777878078144567553e-16
46	76	-2.77555756156289135106e-16
46	77	-1.05471187339389871340e-15
46	78	3.74700270810990332393e-16
46	79	1.38777878078144567553e-16
46	80	-8.32667268468867405318e-17
46	81	-1.73472347597680709441e-16
46	82	9.71445146547011972871e-17
46	83	1.94289029309402394574e-16
46	84	3.88578058618804789148e-16
46	85	3.05311331771918048616e-16
46	86	-6.10622663543836097233e-16
46	87	-4.71844785465691529680e-16
46	88	-7.77156117237609578297e-16
46	89	-6.24500451351650553988e-16
46	90	-8.74300631892310775584e-16
46	91	-4.71844785465691529680e-16
46	92	-6.66133814775093924254e-16
46	93	3.05311331771918048616e-16
46	94	-6.66133814775093924254e-16
46	95	4.44089209850062616169e-16
46	96	1.11022302462515654042e-16
46	97	-1.11022302462515654042e-16
46	98	-2.22044604925031308085e-16
46	99	8.88178419700125232339e-16
46	100	8.88178419700125232339e-16
47	48	1.40165656858926013228e-14
47	49	8.63892291036449933017e-15
47	50	5.95357096955240194802e-15
47	51	2.74086309204335520917e-15
47	52	4.38538094726936833467e-15
47	53	3.05311331771918048616e-16
47	54	4.81559236931161649409e-15
47	55	4.97518692910148274677e-15
47	56	1.72778458207289986603e-15
47	57	2.19269047363468416734e-15
47	58	-9.71445146547011972871e-17
47	59	3.21964677141295396723e-15
47	60	1.44328993201270350255e-15
47	61	-3.19189119579732505372e-16
47	62	4.16333634234433702659e-16
47	63	6.93889390390722837765e-16
47	64	1.80411241501587937819e-16
47	65	1.33226762955018784851e-15
47	66	-4.16333634234433702659e-17
47	67	4.16333634234433702659e-16
47	68	8.04911692853238491807e-16
47	69	3.50414142147315033071e-16
47	70	-6.93889390390722837765e-17
47	71	9.71445146547011972871e-16
47	72	8.18789480661052948562e-16
47	73	-1.59594559789866252686e-16
47	74	3.88578058618804789148e-16
47	75	-3.74700270810990332393e-16
47	76	-5.27355936696949356701e-16
47	77	-6.80011602582908381009e-16
47	78	3.53883589099268647260e-16
47	79	1.94289029309402394574e-16
47	80	1.02695629777826979989e-15
47	81	2.77555756156289135106e-16
47	82	6.24500451351650553988e-16
47	83	1.80411241501587937819e-16
47	84	5.27355936696949356701e-16
47	85	1.11022302462515654042e-16
47	86	-3.88578058618804789148e-16
47	87	-1.87350135405495166196e-16
47	88	-2.77555756156289135106e-16
47	89	-1.94289029309402394574e-16
47	90	-2.35922392732845764840e-16
47	91	1.24900090270330110798e-16
47	92	-2.22044604925031308085e-16
47	93	-9.71445146547011972871e-16
47	94	-4.09394740330526474281e-16
47	95	-7.21644966006351751275e-16
47	96	1.66533453693773481064e-16
47	97	-6.10622663543836097233e-16
47	98	7.35522753814166208031e-16
47	99	8.88178419700125232339e-16
47	100	7.77156117237609578297e-16
48	49	2.94209101525666483212e-14
48	50	7.31359417471821871004e-15
48	51	-5.20417042793042128324e-15
48	52	5.20417042793042128324e-15
48	53	1.08246744900952762691e-15
48	54	1.29757316003065170662e-15
48	55	5.64825963778048389941e-15
48	56	2.92821322744885037537e-15
48	57	2.19269047363468416734e-15
48	58	9.85322934354826429626e-16
48	59	3.48332473976142864558e-15
48	60	1.77635683940025046468e-15
48	61	-1.04083408558608425665e-16
48	62	1.07552855510562039854e-15
48	63	2.49800180540660221595e-16
48	64	-9.43689570931383059360e-16
48	65	1.08246744900952762691e-15
48	66	5.82867087928207183722e-16
48	67	1.93595139919011671736e-15
48	68	2.49800180540660221595e-16
48	69	5.82867087928207183722e-16
48	70	-8.32667268468867405318e-17
48	71	3.63424568217141086279e-16
48	72	1.11022302462515654042e-16
48	73	-4.99600361081320443191e-16
48	74	4.02455846426619245904e-16
48	75	5.41233724504763813457e-16
48	76	-1.11022302462515654042e-16
48	77	-3.88578058618804789148e-16
48	78	5.82867087928207183722e-16
48	79	6.93889390390722837765e-17
48	80	2.98372437868010820239e-16
48	81	3.33066907387546962127e-16
48	82	5.55111512312578270212e-16
48	83	9.85322934354826429626e-16
48	84	1.19348975147204328096e-15
48	85	7.49400541621980664786e-16
48	86	4.44089209850062616169e-16
48	87	-5.55111512312578270212e-16
48	88	-1.11022302462515654042e-16
48	89	-9.15933995315754145849e-16
48	90	1.38777878078144567553e-16
48	91	1.66533453693773481064e-16
48	92	-5.55111512312578270212e-17
48	93	1.11022302462515654042e-16
48	94	-2.22044604925031308085e-16
48	95	-4.44089209850062616169e-16
48	96	1.11022302462515654042e-16
48	97	8.88178419700125232339e-16
48	98	8.60422844084496318828e-16
48	99	1.22124532708767219447e-15
48	100	1.11022302462515654042e-15
49	50	2.27248775352961729368e-14
49	51	-1.76247905159243600792e-14
49	52	-3.36536354339500576316e-15
49	53	3.72965547335013525299e-15
49	54	2.10942374678779742680e-15
49	55	6.16867668057352602773e-15
49	56	3.09474668114262385643e-15
49	57	9.71445146547011972871e-17
49	58	-8.88178419700125232339e-16
49	59	2.56739074444567449973e-15
49	60	2.21697660229835946666e-15
49	61	1.08246744900952762691e-15
49	62	4.44089209850062616169e-16
49	63	-1.34614541735800230526e-15
49	64	-8.95117313604032460717e-16
49	65	6.52256026967279467499e-16
49	66	-1.52655665885959024308e-16
49	67	1.41553435639707458904e-15
49	68	-1.45716771982051795931e-16
49	69	3.53883589099268647260e-16
49	70	5.55111512312578270212e-17
49	71	-2.08166817117216851329e-16
49	72	-1.38777878078144567553e-17
49	73	-1.20910226275583454481e-15
49	74	-1.38777878078144567553e-17
49	75	-1.11022302462515654042e-16
49	76	1.80411241501587937819e-16
49	77	1.59594559789866252686e-16
49	78	7.63278329429795121541e-16
49	79	6.66133814775093924254e-16
49	80	5.27355936696949356701e-16
49	81	-5.55111512312578270212e-16
49	82	2.63677968348474678351e-16
49	83	1.66533453693773481064e-16
49	84	-1.38777878078144567553e-17
49	85	3.08780778723871662805e-16
49	86	-2.22044604925031308085e-16
49	87	-6.10622663543836097233e-16
49	88	-4.02455846426619245904e-16
49	89	-5.55111512312578270212e-17
49	90	-1.11022302462515654042e-15
49	91	-9.99200722162640886381e-16
49	92	-1.01307850997045534314e-15
49	93	-4.44089209850062616169e-16
49	94	5.27355936696949356701e-16
49	95	4.64905891561784301302e-16
49	96	2.22044604925031308085e-16
49	97	-9.99200722162640886381e-16
49	98	4.71844785465691529680e-16
49	99	3.33066907387546962127e-16
49	100	-2.22044604925031308085e-16
50	51	-1.81313297709095877508e-14
50	52	-1.61329283265843059780e-14
50	53	7.03603841856192957493e-15
50	54	-2.77555756156289135106e-15
50	55	4.12864187282480088470e-15
50	56	2.10942374678779742680e-15
50	57	6.32827124036339228041e-15
50	58	-4.09394740330526474281e-16
50	59	3.85108611666851174959e-15
50	60	-1.11022302462515654042e-15
50	61	1.29063426612674447824e-15
50	62	1.45716771982051795931e-15
50	63	1.52655665885959024308e-16
50	64	6.66133814775093924254e-16
50	65	1.36002320516581676202e-15
50	66	-2.94902990916057206050e-17
50	67	-2.63677968348474678351e-16
50	68	1.09634523681734208367e-15
50	69	2.91433543964103591861e-16
50	70	-4.16333634234433702659e-17
50	71	7.14706072102444522898e-16
50	72	-3.33066907387546962127e-16
50	73	-5.68989300120392726967e-16
50	74	3.88578058618804789148e-16
50	75	-1.59594559789866252686e-16
50	76	-6.66133814775093924254e-16
50	77	-8.74300631892310775584e-16
50	78	3.33066907387546962127e-16
50	79	3.31332183911570155033e-16
50	80	-9.71445146547011972871e-17
50	81	2.49800180540660221595e-16
50	82	-3.05311331771918048616e-16
50	83	-2.22044604925031308085e-16
50	84	1.66533453693773481064e-16
50	85	-5.82867087928207183722e-16
50	86	1.80411241501587937819e-16
50	87	2.49800180540660221595e-16
50	88	8.32667268468867405318e-17
50	89	-7.35522753814166208031e-16
50	90	-5.82867087928207183722e-16
50	91	-3.33066907387546962127e-16
50	92	3.05311331771918048616e-16
50	93	-3.33066907387546962127e-16
50	94	4.44089209850062616169e-16
50	95	-4.16333634234433702659e-16
50	96	2.22044604925031308085e-16
50	97	2.77555756156289135106e-16
50	98	-3.33066907387546962127e-16
50	99	3.33066907387546962127e-16
50	100	0.00000000000000000000e+00
51	52	-3.41116024316079347045e-14
51	53	1.98903393755500701445e-14
51	54	-2.92821322744885037537e-15
51	55	2.27595720048157090787e-15
51	56	1.66533453693773481064e-15
51	57	9.65200142033495467331e-15
51	58	-3.33066907387546962127e-16
51	59	4.60742555219439964276e-15
51	60	-1.25593979660720833635e-15
51	61	6.10622663543836097233e-16
51	62	1.62370117351429144037e-15
51	63	1.28369537222283724986e-15
51	64	9.88792381306780043815e-16
51	65	2.19962936753859139571e-15
51	66	5.13478148889134899946e-16
51	67	-8.18789480661052948562e-16
51	68	1.29757316003065170662e-15
51	69	-5.55111512312578270212e-17
51	70	-4.71844785465691529680e-16
51	71	9.85322934354826429626e-16
51	72	7.14706072102444522898e-16
51	73	-5.06539254985227671568e-16
51	74	5.96744875736021640478e-16
51	75	3.05311331771918048616e-16
51	76	-1.38777878078144567553e-16
51	77	-2.63677968348474678351e-16
51	78	3.74700270810990332393e-16
51	79	4.30211422042248159414e-16
51	80	-3.81639164714897560771e-16
51	81	4.02455846426619245904e-16
51	82	5.82867087928207183722e-16
51	83	5.55111512312578270212e-17
51	84	9.78384040450919201248e-16
51	85	3.60822483003175875638e-16
51	86	-8.04911692853238491807e-16
51	87	-1.15185638804859991069e-15
51	88	-3.88578058618804789148e-16
51	89	-3.88578058618804789148e-16
51	90	-6.93889390390722837765e-17
51	91	-1.11022302462515654042e-15
51	92	-1.08246744900952762691e-15
51	93	-1.01307850997045534314e-15
51	94	-1.11022302462515654042e-16
51	95	1.94289029309402394574e-16
51	96	1.38777878078144567553e-16
51	97	4.44089209850062616169e-16
51	98	8.88178419700125232339e-16
51	99	8.88178419700125232339e-16
51	100	5.55111512312578270212e-16
52	53	3.20160564726279517345e-14
52	54	1.32671651442706206581e-14
52	55	8.78463968234655112610e-15
52	56	3.16413562018169614021e-15
52	57	1.39888101102769724093e-14
52	58	5.12090370108353454270e-15
52	59	7.66747776381748735730e-15
52	60	2.01227923213309622952e-15
52	61	2.16493489801905525383e-15
52	62	1.98452365651746731601e-15
52	63	2.53963516883004558622e-15
52	64	7.77156117237609578297e-16
52	65	3.38618022510672744829e-15
52	66	6.35776153945499800102e-16
52	67	-3.33066907387546962127e-16
52	68	1.26287869051111556473e-15
52	69	8.04911692853238491807e-16
52	70	-4.09394740330526474281e-16
52	71	9.78384040450919201248e-16
52	72	4.16333634234433702659e-16
52	73	-2.22044604925031308085e-16
52	74	1.36696209906972399040e-15
52	75	1.15185638804859991069e-15
52	76	-3.33066907387546962127e-16
52	77	-4.44089209850062616169e-16
52	78	-2.56739074444567449973e-16
52	79	2.35922392732845764840e-16
52	80	2.49800180540660221595e-16
52	81	9.99200722162640886381e-16
52	82	3.33066907387546962127e-16
52	83	8.04911692853238491807e-16
52	84	6.10622663543836097233e-16
52	85	2.91433543964103591861e-16
52	86	1.02695629777826979989e-15
52	87	4.57966997657877072925e-16
52	88	6.93889390390722837765e-16
52	89	-1.22124532708767219447e-15
52	90	-7.49400541621980664786e-16
52	91	-2.22044604925031308085e-16
52	92	-2.77555756156289135106e-16
52	93	-8.88178419700125232339e-16
52	94	-8.32667268468867405318e-16
52	95	-1.33226762955018784851e-15
52	96	-5.96744875736021640478e-16
52	97	1.11022302462515654042e-16
52	98	4.44089209850062616169e-16
52	99	1.66533453693773481064e-16
52	100	6.66133814775093924254e-16
53	54	4.92418605890776461820e-14
53	55	2.88866153219657917361e-14
53	56	3.67761376907083104015e-15
53	57	1.04777297948999148502e-14
53	58	9.90874049477952212328e-15
53	59	6.85562717706034163712e-15
53	60	5.12090370108353454270e-15
53	61	2.59167687310934979905e-15
53	62	9.43689570931383059360e-16
53	63	4.01068067645837800228e-15
53	64	-1.07032438467768997725e-15
53	65	2.88657986402540700510e-15
53	66	2.24820162486594199436e-15
53	67	4.16333634234433702659e-16
53	68	1.47104550762833241606e-15
53	69	4.99600361081320443191e-16
53	70	3.05311331771918048616e-16
53	71	1.33226762955018784851e-15
53	72	9.71445146547011972871e-17
53	73	-5.96744875736021640478e-16
53	74	5.96744875736021640478e-16
53	75	3.60822483003175875638e-16
53	76	-3.59087759527199068543e-16
53	77	-3.05311331771918048616e-16
53	78	-5.96744875736021640478e-16
53	79	4.78783679369598758058e-16
53	80	2.01227923213309622952e-16
53	81	-4.99600361081320443191e-16
53	82	4.16333634234433702659e-17
53	83	2.91433543964103591861e-16
53	84	9.15933995315754145849e-16
53	85	8.32667268468867405318e-16
53	86	6.93889390390722837765e-17
53	87	-7.21644966006351751275e-16
53	88	6.93889390390722837765e-17
53	89	0.00000000000000000000e+00
53	90	-2.22044604925031308085e-16
53	91	3.46944695195361418882e-17
53	92	-8.88178419700125232339e-16
53	93	-2.22044604925031308085e-16
53	94	1.38777878078144567553e-16
53	95	-3.88578058618804789148e-16
53	96	-4.30211422042248159414e-16
53	97	-4.44089209850062616169e-16
53	98	0.00000000000000000000e+00
53	99	4.99600361081320443191e-16
53	100	-1.55431223447521915659e-15
54	55	4.25770529943747533252e-14
54	56	1.60080282363139758672e-14
54	57	2.12399542398600260640e-14
54	58	9.68669588985449081520e-15
54	59	1.47902523561782572870e-14
54	60	7.02216063075411511818e-15
54	61	3.10862446895043831319e-15
54	62	2.58126853225348895648e-15
54	63	3.06005221162308771454e-15
54	64	1.11022302462515654042e-16
54	65	3.38618022510672744829e-15
54	66	8.77770078844264389772e-16
54	67	1.66533453693773481064e-15
54	68	1.33226762955018784851e-15
54	69	1.09634523681734208367e-15
54	70	8.60422844084496318828e-16
54	71	2.15105711021124079707e-15
54	72	1.11022302462515654042e-15
54	73	-1.01307850997045534314e-15
54	74	1.59594559789866252686e-16
54	75	1.54043444666740469984e-15
54	76	1.02695629777826979989e-15
54	77	2.08166817117216851329e-16
54	78	5.41233724504763813457e-16
54	79	4.71844785465691529680e-16
54	80	1.47104550762833241606e-15
54	81	9.99200722162640886381e-16
54	82	6.10622663543836097233e-16
54	83	-5.55111512312578270212e-17
54	84	-2.77555756156289135106e-16
54	85	4.99600361081320443191e-16
54	86	8.18789480661052948562e-16
54	87	2.77555756156289135106e-16
54	88	2.49800180540660221595e-16
54	89	-7.42461647718073436408e-16
54	90	-1.94289029309402394574e-16
54	91	-6.10622663543836097233e-16
54	92	-8.32667268468867405318e-17
54	93	-6.10622663543836097233e-16
54	94	-5.13478148889134899946e-16
54	95	3.88578058618804789148e-16
54	96	-8.32667268468867405318e-17
54	97	6.10622663543836097233e-16
54	98	3.33066907387546962127e-16
54	99	-3.33066907387546962127e-16
54	100	1.33226762955018784851e-15
55	56	1.53210777398271602578e-14
55	57	2.47996068125644342217e-14
55	58	1.16504028646602364461e-14
55	59	1.74443792744227721414e-14
55	60	5.41233724504763813457e-15
55	61	1.60288449180256975524e-15
55	62	2.82412981889024194970e-15
55	63	3.45556916414579973207e-15
55	64	5.89805981832114412100e-16
55	65	2.32799890476087512070e-15
55	66	-3.33066907387546962127e-16
55	67	2.56739074444567449973e-15
55	68	1.59247615094670891267e-15
55	69	7.07767178198537294520e-16
55	70	1.62370117351429144037e-15
55	71	2.77555756156289135106e-16
55	72	9.54097911787243901927e-16
55	73	8.32667268468867405318e-17
55	74	0.00000000000000000000e+00
55	75	1.33226762955018784851e-15
55	76	3.19189119579732505372e-16
55	77	-1.41553435639707458904e-15
55	78	1.38777878078144567553e-17
55	79	-3.70363462121048314657e-16
55	80	1.38777878078144567553e-16
55	81	-4.16333634234433702659e-16
55	82	-5.20417042793042128324e-17
55	83	-2.77555756156289135106e-17
55	84	-4.44089209850062616169e-16
55	85	2.49800180540660221595e-16
55	86	1.94289029309402394574e-16
55	87	-9.02056207507939689094e-17
55	88	6.66133814775093924254e-16
55	89	-5.55111512312578270212e-16
55	90	-6.73072708679001152632e-16
55	91	-1.38777878078144567553e-16
55	92	-6.45317133063372239121e-16
55	93	-3.05311331771918048616e-16
55	94	-4.71844785465691529680e-16
55	95	-1.22124532708767219447e-15
55	96	-9.43689570931383059360e-16
55	97	2.77555756156289135106e-16
55	98	5.55111512312578270212e-16
55	99	-1.38777878078144567553e-17
